,randid,Date,Energy,Irradiance,IEC_pstep,Energy_pstep,Compared
0,R23,2018-07-19 01:00:00,1000.0,,,,
1,R23,2018-07-19 02:00:00,1000.0,,,0.0,
2,R23,2018-07-19 03:00:00,1000.0,,,0.0,
3,R23,2018-07-19 04:00:00,1000.0,,,0.0,
4,R23,2018-07-19 05:00:00,1000.0,,,0.0,
5,R23,2018-07-19 06:00:00,1000.0,,,0.0,
6,R23,2018-07-19 07:00:00,1032.712,28.6245,71.56125,32.71199999999999,38.84925000000001
7,R23,2018-07-19 08:00:00,1217.521,136.8305,342.07625,184.80899999999997,157.26725000000005
8,R23,2018-07-19 09:00:00,1889.859,347.5645,868.91125,672.338,196.57325000000003
9,R23,2018-07-19 10:00:00,3073.485,565.9015,1414.7537500000003,1183.6260000000002,231.1277500000001
10,R23,2018-07-19 11:00:00,4662.416,754.6965,1886.74125,1588.931,297.81025
11,R23,2018-07-19 12:00:00,6518.864,896.4945,2241.23625,1856.4479999999994,384.7882500000005
12,R23,2018-07-19 13:00:00,8469.309,984.371,2460.9275,1950.4449999999997,510.4825000000001
13,R23,2018-07-19 14:00:00,10059.862,1018.6565,2546.64125,1590.5529999999999,956.0882500000002
14,R23,2018-07-19 15:00:00,11122.754,339.1815,847.9537500000001,1062.8920000000016,-214.93825000000152
15,R23,2018-07-19 16:00:00,12884.505,828.638,2071.595,1761.7509999999984,309.8440000000014
16,R23,2018-07-19 17:00:00,14284.252,641.56,1603.8999999999999,1399.7470000000012,204.15299999999866
17,R23,2018-07-19 18:00:00,15193.739,409.846,1024.615,909.4869999999992,115.12800000000084
18,R23,2018-07-19 19:00:00,15572.821,186.8195,467.04875,379.08200000000033,87.96674999999965
19,R23,2018-07-19 20:00:00,15621.361,27.918,69.795,48.54000000000087,21.25499999999913
20,R23,2018-07-19 21:00:00,15621.361,,,0.0,
21,R23,2018-07-19 22:00:00,15621.361,,,0.0,
22,R23,2018-07-19 23:00:00,15621.361,,,0.0,
23,R23,2018-07-20 00:00:00,15621.361,,,0.0,
24,R23,2018-07-20 01:00:00,15621.361,,,0.0,
25,R23,2018-07-20 02:00:00,15621.361,,,0.0,
26,R23,2018-07-20 03:00:00,15621.361,,,0.0,
27,R23,2018-07-20 04:00:00,15621.361,,,0.0,
28,R23,2018-07-20 05:00:00,15621.361,,,0.0,
29,R23,2018-07-20 06:00:00,15621.361,0.851,2.1275,0.0,2.1275
30,R23,2018-07-20 07:00:00,15644.971,21.923,54.80749999999999,23.609999999998763,31.197500000001227
31,R23,2018-07-20 08:00:00,15838.044,132.751,331.8775,193.07300000000032,138.80449999999968
32,R23,2018-07-20 09:00:00,16509.722,342.3685,855.92125,671.6780000000017,184.24324999999828
33,R23,2018-07-20 10:00:00,17695.568,565.227,1413.0675,1185.8459999999977,227.22150000000238
34,R23,2018-07-20 11:00:00,19294.634,760.9045,1902.26125,1599.065999999999,303.1952500000011
35,R23,2018-07-20 12:00:00,21159.454,893.7735,2234.43375,1864.8200000000033,369.6137499999968
36,R23,2018-07-20 13:00:00,23174.567,983.2875,2458.21875,2015.1129999999976,443.10575000000244
37,R23,2018-07-20 14:00:00,25186.16,992.5705,2481.42625,2011.5930000000008,469.8332499999992
38,R23,2018-07-20 15:00:00,27086.231,940.8355,2352.08875,1900.071,452.01775
39,R23,2018-07-20 16:00:00,28756.152,809.515,2023.7875,1669.9209999999985,353.86650000000145
40,R23,2018-07-20 17:00:00,30089.619,625.2115,1563.02875,1333.4670000000006,229.5617499999994
41,R23,2018-07-20 18:00:00,30958.795,404.4365,1011.0912500000002,869.1759999999995,141.9152500000007
42,R23,2018-07-20 19:00:00,31325.692,181.642,454.105,366.89700000000084,87.20799999999917
43,R23,2018-07-20 20:00:00,31372.398,26.7425,66.85625,46.70600000000195,20.150249999998053
44,R23,2018-07-20 21:00:00,31372.398,,,0.0,
45,R23,2018-07-20 22:00:00,31372.398,,,0.0,
46,R23,2018-07-20 23:00:00,31372.398,,,0.0,
47,R23,2018-07-21 00:00:00,31372.398,,,0.0,
48,R23,2018-07-21 01:00:00,31372.398,,,0.0,
49,R23,2018-07-21 02:00:00,31372.398,,,0.0,
50,R23,2018-07-21 03:00:00,31372.398,,,0.0,
51,R23,2018-07-21 04:00:00,31372.398,,,0.0,
52,R23,2018-07-21 05:00:00,31372.398,,,0.0,
53,R23,2018-07-21 06:00:00,31372.398,,,0.0,
54,R23,2018-07-21 07:00:00,31372.398,,,0.0,
55,R23,2018-07-21 08:00:00,31372.398,,,0.0,
56,R23,2018-07-21 09:00:00,31372.398,,,0.0,
57,R23,2018-07-21 10:00:00,31372.398,,,0.0,
58,R23,2018-07-21 11:00:00,31372.398,,,0.0,
59,R23,2018-07-21 12:00:00,31372.398,,,0.0,
60,R23,2018-07-21 13:00:00,31372.398,,,0.0,
61,R23,2018-07-21 14:00:00,32093.535,959.8625,2399.65625,721.1369999999988,1678.5192500000012
62,R23,2018-07-21 15:00:00,33243.98,686.901,1717.2525,1150.4450000000033,566.8074999999967
63,R23,2018-07-21 16:00:00,34216.464,424.6675,1061.66875,972.4839999999967,89.1847500000033
64,R23,2018-07-21 17:00:00,35231.965,433.722,1084.305,1015.5009999999966,68.8040000000035
65,R23,2018-07-21 18:00:00,36105.46,402.067,1005.1675,873.4950000000026,131.6724999999974
66,R23,2018-07-21 19:00:00,36480.173,189.636,474.09,374.7130000000034,99.3769999999966
67,R23,2018-07-21 20:00:00,36525.233,26.6515,66.62875,45.05999999999767,21.568750000002325
68,R23,2018-07-21 21:00:00,36525.233,,,0.0,
69,R23,2018-07-21 22:00:00,36525.233,,,0.0,
70,R23,2018-07-21 23:00:00,36525.233,,,0.0,
71,R23,2018-07-22 00:00:00,36525.233,,,0.0,
72,R23,2018-07-22 01:00:00,36525.233,,,0.0,
73,R23,2018-07-22 02:00:00,36525.233,,,0.0,
74,R23,2018-07-22 03:00:00,36525.233,,,0.0,
75,R23,2018-07-22 04:00:00,36525.233,,,0.0,
76,R23,2018-07-22 05:00:00,36525.233,,,0.0,
77,R23,2018-07-22 06:00:00,36525.233,0.462,1.155,0.0,1.155
78,R23,2018-07-22 07:00:00,36556.159,25.6385,64.09625,30.925999999999476,33.17025000000052
79,R23,2018-07-22 08:00:00,36736.228,136.312,340.7800000000001,180.06900000000314,160.71099999999694
80,R23,2018-07-22 09:00:00,37432.559,354.9875,887.46875,696.3309999999983,191.1377500000017
81,R23,2018-07-22 10:00:00,38655.996,576.6125,1441.53125,1223.436999999998,218.09425000000192
82,R23,2018-07-22 11:00:00,40290.717,778.273,1945.6825,1634.7209999999977,310.96150000000216
83,R23,2018-07-22 12:00:00,42188.07,919.2805,2298.20125,1897.3530000000028,400.8482499999973
84,R23,2018-07-22 13:00:00,44124.751,1011.4335,2528.58375,1936.6809999999969,591.9027500000029
85,R23,2018-07-22 14:00:00,45953.689,1019.5315,2548.82875,1828.938000000002,719.8907499999982
86,R23,2018-07-22 15:00:00,47743.968,954.765,2386.9125,1790.2790000000023,596.6334999999976
87,R23,2018-07-22 16:00:00,49449.726,844.994,2112.485,1705.7580000000016,406.7269999999985
88,R23,2018-07-22 17:00:00,50874.587,651.5165,1628.7912499999998,1424.8609999999971,203.93025000000262
89,R23,2018-07-22 18:00:00,51820.473,423.159,1057.8975,945.8859999999986,112.01150000000143
90,R23,2018-07-22 19:00:00,52211.771,190.139,475.3475,391.2980000000025,84.04949999999752
91,R23,2018-07-22 20:00:00,52250.788,22.1765,55.44125,39.016999999999825,16.42425000000017
92,R23,2018-07-22 21:00:00,52250.788,,,0.0,
93,R23,2018-07-22 22:00:00,52250.788,,,0.0,
94,R23,2018-07-22 23:00:00,52250.788,,,0.0,
95,R23,2018-07-23 00:00:00,52250.788,,,0.0,
96,R23,2018-07-23 01:00:00,52250.788,,,0.0,
97,R23,2018-07-23 02:00:00,52250.788,,,0.0,
98,R23,2018-07-23 03:00:00,52250.788,,,0.0,
99,R23,2018-07-23 04:00:00,52250.788,,,0.0,
100,R23,2018-07-23 05:00:00,52250.788,,,0.0,
101,R23,2018-07-23 06:00:00,52250.788,,,0.0,
102,R23,2018-07-23 07:00:00,52284.142,26.6265,66.56625,33.35399999999936,33.21225000000064
103,R23,2018-07-23 08:00:00,52465.984,137.921,344.8025,181.84199999999691,162.9605000000031
104,R23,2018-07-23 09:00:00,53149.83,357.206,893.015,683.846000000005,209.16899999999498
105,R23,2018-07-23 10:00:00,54355.742,576.0425,1440.10625,1205.9119999999966,234.19425000000342
106,R23,2018-07-23 11:00:00,55979.001,771.965,1929.9125,1623.2589999999982,306.6535000000017
107,R23,2018-07-23 12:00:00,57867.165,914.157,2285.3925,1888.1640000000043,397.2284999999956
108,R23,2018-07-23 13:00:00,59716.043,996.535,2491.3375,1848.877999999997,642.4595000000031
109,R23,2018-07-23 14:00:00,61460.067,1010.417,2526.0425,1744.024000000005,782.0184999999951
110,R23,2018-07-23 15:00:00,63166.588,950.657,2376.6425,1706.5210000000006,670.1214999999993
111,R23,2018-07-23 16:00:00,64780.405,834.9425,2087.35625,1613.8169999999955,473.53925000000436
112,R23,2018-07-23 17:00:00,66101.878,646.1935,1615.48375,1321.4729999999981,294.01075000000196
113,R23,2018-07-23 18:00:00,66986.181,402.2615,1005.65375,884.3029999999999,121.35075000000006
114,R23,2018-07-23 19:00:00,67170.081,76.793,191.98250000000002,183.90000000000873,8.082499999991285
115,R23,2018-07-23 20:00:00,67215.677,26.837,67.0925,45.595999999990454,21.496500000009547
116,R23,2018-07-23 21:00:00,67215.677,,,0.0,
117,R23,2018-07-23 22:00:00,67215.677,,,0.0,
118,R23,2018-07-23 23:00:00,67215.677,,,0.0,
119,R23,2018-07-24 00:00:00,67215.677,,,0.0,
120,R23,2018-07-24 01:00:00,67215.677,,,0.0,
121,R23,2018-07-24 02:00:00,67215.677,,,0.0,
122,R23,2018-07-24 03:00:00,67215.677,,,0.0,
123,R23,2018-07-24 04:00:00,67215.677,,,0.0,
124,R23,2018-07-24 05:00:00,67215.677,,,0.0,
125,R23,2018-07-24 06:00:00,67215.677,,,0.0,
126,R23,2018-07-24 07:00:00,67249.551,26.9985,67.49625,33.87400000001071,33.62224999998929
127,R23,2018-07-24 08:00:00,67434.171,137.8875,344.71875,184.61999999999534,160.09875000000466
128,R23,2018-07-24 09:00:00,68108.189,352.6585,881.64625,674.0179999999964,207.62825000000362
129,R23,2018-07-24 10:00:00,69300.19,577.458,1443.645,1192.0010000000038,251.64399999999614
130,R23,2018-07-24 11:00:00,70888.003,769.953,1924.8825,1587.8129999999946,337.0695000000053
131,R23,2018-07-24 12:00:00,72689.996,911.697,2279.2425,1801.9930000000022,477.2494999999976
132,R23,2018-07-24 13:00:00,74400.733,996.058,2490.145,1710.7369999999937,779.4080000000063
133,R23,2018-07-24 14:00:00,76093.632,1007.7915,2519.47875,1692.899000000005,826.5797499999953
134,R23,2018-07-24 15:00:00,77609.543,950.217,2375.5425,1515.9110000000073,859.6314999999927
135,R23,2018-07-24 16:00:00,78799.485,681.1595,1702.89875,1189.9419999999955,512.9567500000046
136,R23,2018-07-24 17:00:00,80209.535,650.1985,1625.49625,1410.050000000003,215.446249999997
137,R23,2018-07-24 18:00:00,81129.38,421.1725,1052.93125,919.8450000000012,133.08624999999893
138,R23,2018-07-24 19:00:00,81320.372,91.34,228.35,190.99199999999837,37.358000000001624
139,R23,2018-07-24 20:00:00,81358.361,24.4825,61.206250000000004,37.9890000000014,23.217249999998607
140,R23,2018-07-24 21:00:00,81358.361,,,0.0,
141,R23,2018-07-24 22:00:00,81358.361,,,0.0,
142,R23,2018-07-24 23:00:00,81358.361,,,0.0,
143,R23,2018-07-25 00:00:00,81358.361,,,0.0,
144,R23,2018-07-25 01:00:00,81358.361,,,0.0,
145,R23,2018-07-25 02:00:00,81358.361,,,0.0,
146,R23,2018-07-25 03:00:00,81358.361,,,0.0,
147,R23,2018-07-25 04:00:00,81358.361,,,0.0,
148,R23,2018-07-25 05:00:00,81358.361,,,0.0,
149,R23,2018-07-25 06:00:00,81358.361,,,0.0,
150,R23,2018-07-25 07:00:00,81395.16,27.7085,69.27125,36.79899999999907,32.472250000000926
151,R23,2018-07-25 08:00:00,81587.557,137.211,343.02750000000003,192.3969999999972,150.63050000000283
152,R23,2018-07-25 09:00:00,82260.627,352.457,881.1425,673.0699999999924,208.0725000000076
153,R23,2018-07-25 10:00:00,83453.002,574.5245,1436.31125,1192.375,243.93624999999997
154,R23,2018-07-25 11:00:00,85046.028,771.0615,1927.65375,1593.0260000000126,334.6277499999874
155,R23,2018-07-25 12:00:00,86877.21,913.168,2282.92,1831.1820000000007,451.7379999999994
156,R23,2018-07-25 13:00:00,88600.023,993.2285,2483.07125,1722.8129999999946,760.2582500000053
157,R23,2018-07-25 14:00:00,90239.34,995.576,2488.94,1639.3169999999955,849.6230000000046
158,R23,2018-07-25 15:00:00,91219.359,963.6705,2409.17625,980.0190000000002,1429.1572499999997
159,R23,2018-07-25 16:00:00,91980.323,830.422,2076.055,760.9640000000072,1315.0909999999926
160,R23,2018-07-25 17:00:00,92950.314,643.312,1608.28,969.9909999999945,638.2890000000054
161,R23,2018-07-25 18:00:00,93817.944,419.9455,1049.86375,867.6300000000047,182.23374999999533
162,R23,2018-07-25 19:00:00,94080.399,127.6315,319.07875,262.45500000000175,56.62374999999827
163,R23,2018-07-25 20:00:00,94123.964,24.1185,60.29625,43.56500000000233,16.731249999997672
164,R23,2018-07-25 21:00:00,94123.964,,,0.0,
165,R23,2018-07-25 22:00:00,94123.964,,,0.0,
166,R23,2018-07-25 23:00:00,94123.964,,,0.0,
167,R23,2018-07-26 00:00:00,94123.964,,,0.0,
168,R23,2018-07-26 01:00:00,94123.964,,,0.0,
169,R23,2018-07-26 02:00:00,94123.964,,,0.0,
170,R23,2018-07-26 03:00:00,94123.964,,,0.0,
171,R23,2018-07-26 04:00:00,94123.964,,,0.0,
172,R23,2018-07-26 05:00:00,94123.964,,,0.0,
173,R23,2018-07-26 06:00:00,94123.964,,,0.0,
174,R23,2018-07-26 07:00:00,94169.559,29.6325,74.08125,45.59499999998661,28.486250000013385
175,R23,2018-07-26 08:00:00,94381.448,139.874,349.685,211.88900000001013,137.79599999998987
176,R23,2018-07-26 09:00:00,95066.288,349.9995,874.99875,684.8399999999965,190.15875000000347
177,R23,2018-07-26 10:00:00,96256.863,575.0095,1437.52375,1190.574999999997,246.94875000000297
178,R23,2018-07-26 11:00:00,97837.49,764.765,1911.9125,1580.6270000000077,331.2854999999922
179,R23,2018-07-26 12:00:00,99629.544,911.6885,2279.22125,1792.0539999999892,487.1672500000109
180,R23,2018-07-26 13:00:00,101324.85,982.384,2455.96,1695.3060000000114,760.6539999999886
181,R23,2018-07-26 14:00:00,102945.811,1004.8205,2512.05125,1620.9609999999957,891.0902500000043
182,R23,2018-07-26 15:00:00,104622.918,943.6105,2359.02625,1677.1070000000036,681.9192499999963
183,R23,2018-07-26 16:00:00,106227.317,828.541,2071.3525000000004,1604.3989999999903,466.9535000000101
184,R23,2018-07-26 17:00:00,107611.503,629.4135,1573.53375,1384.1860000000015,189.34774999999854
185,R23,2018-07-26 18:00:00,108534.555,420.028,1050.07,923.051999999996,127.0180000000039
186,R23,2018-07-26 19:00:00,108926.093,188.798,471.995,391.53800000000047,80.45699999999954
187,R23,2018-07-26 20:00:00,108975.536,24.737,61.842499999999994,49.4429999999993,12.399500000000693
188,R23,2018-07-26 21:00:00,108975.536,,,0.0,
189,R23,2018-07-26 22:00:00,108975.536,,,0.0,
190,R23,2018-07-26 23:00:00,108975.536,,,0.0,
191,R23,2018-07-27 00:00:00,108975.536,,,0.0,
192,R23,2018-07-27 01:00:00,108975.536,,,0.0,
193,R23,2018-07-27 02:00:00,108975.536,,,0.0,
194,R23,2018-07-27 03:00:00,108975.536,,,0.0,
195,R23,2018-07-27 04:00:00,108975.536,,,0.0,
196,R23,2018-07-27 05:00:00,108975.536,,,0.0,
197,R23,2018-07-27 06:00:00,108975.536,,,0.0,
198,R23,2018-07-27 07:00:00,109019.918,27.808,69.52,44.38200000001234,25.137999999987656
199,R23,2018-07-27 08:00:00,109240.057,126.5745,316.43625,220.13899999999558,96.2972500000044
200,R23,2018-07-27 09:00:00,109892.85,328.4095,821.02375,652.7930000000051,168.23074999999483
201,R23,2018-07-27 10:00:00,111058.527,557.9285,1394.82125,1165.676999999996,229.14425000000392
202,R23,2018-07-27 11:00:00,112642.44,760.1165,1900.29125,1583.9130000000005,316.3782499999995
203,R23,2018-07-27 12:00:00,114454.194,917.293,2293.2325,1811.7540000000008,481.47849999999926
204,R23,2018-07-27 13:00:00,116149.063,997.432,2493.58,1694.8689999999915,798.7110000000084
205,R23,2018-07-27 14:00:00,117864.913,1014.3075,2535.76875,1715.8500000000058,819.9187499999944
206,R23,2018-07-27 15:00:00,119572.705,970.342,2425.855,1707.7920000000013,718.0629999999987
207,R23,2018-07-27 16:00:00,121228.117,826.4605,2066.15125,1655.4119999999966,410.73925000000327
208,R23,2018-07-27 17:00:00,122637.672,642.0835,1605.20875,1409.5550000000076,195.65374999999244
209,R23,2018-07-27 18:00:00,123537.53,405.3085,1013.27125,899.8579999999929,113.41325000000711
210,R23,2018-07-27 19:00:00,123922.357,184.934,462.335,384.8270000000048,77.5079999999952
211,R23,2018-07-27 20:00:00,123975.062,27.0175,67.54375,52.705000000001746,14.838749999998257
212,R23,2018-07-27 21:00:00,123975.062,,,0.0,
213,R23,2018-07-27 22:00:00,123975.062,,,0.0,
214,R23,2018-07-27 23:00:00,123975.062,,,0.0,
215,R23,2018-07-28 00:00:00,123975.062,,,0.0,
216,R23,2018-07-28 01:00:00,123975.062,,,0.0,
217,R23,2018-07-28 02:00:00,123975.062,,,0.0,
218,R23,2018-07-28 03:00:00,123975.062,,,0.0,
219,R23,2018-07-28 04:00:00,123975.062,,,0.0,
220,R23,2018-07-28 05:00:00,123975.062,,,0.0,
221,R23,2018-07-28 06:00:00,123975.062,,,0.0,
222,R23,2018-07-28 07:00:00,124016.595,27.735,69.3375,41.53299999999581,27.804500000004197
223,R23,2018-07-28 08:00:00,124225.439,140.6065,351.51625,208.84399999999732,142.6722500000027
224,R23,2018-07-28 09:00:00,124917.322,357.2195,893.04875,691.8830000000016,201.1657499999984
225,R23,2018-07-28 10:00:00,126125.506,580.051,1450.1275,1208.1839999999938,241.94350000000622
226,R23,2018-07-28 11:00:00,127729.985,775.3985,1938.49625,1604.4790000000066,334.0172499999933
227,R23,2018-07-28 12:00:00,129528.265,918.035,2295.0875,1798.2799999999988,496.80750000000126
228,R23,2018-07-28 13:00:00,131331.523,994.929,2487.3225,1803.257999999987,684.0645000000131
229,R23,2018-07-28 14:00:00,133095.87,1009.8395,2524.59875,1764.3470000000088,760.2517499999913
230,R23,2018-07-28 15:00:00,134793.956,932.323,2330.8075,1698.0860000000102,632.7214999999896
231,R23,2018-07-28 16:00:00,136460.286,814.701,2036.7525,1666.3299999999872,370.42250000001286
232,R23,2018-07-28 17:00:00,137838.42,622.037,1555.0925,1378.13400000002,176.95849999997995
233,R23,2018-07-28 18:00:00,138699.45,379.95,949.875,861.0299999999988,88.84500000000116
234,R23,2018-07-28 19:00:00,139026.456,160.532,401.33,327.00599999999395,74.32400000000604
235,R23,2018-07-28 20:00:00,139059.383,18.8175,47.04375,32.92699999999604,14.116750000003961
236,R23,2018-07-28 21:00:00,139059.383,,,0.0,
237,R23,2018-07-28 22:00:00,139059.383,,,0.0,
238,R23,2018-07-28 23:00:00,139059.383,,,0.0,
239,R23,2018-07-29 00:00:00,139059.383,,,0.0,
240,R23,2018-07-29 01:00:00,139059.383,,,0.0,
241,R23,2018-07-29 02:00:00,139059.383,,,0.0,
242,R23,2018-07-29 03:00:00,139059.383,,,0.0,
243,R23,2018-07-29 04:00:00,139059.383,,,0.0,
244,R23,2018-07-29 05:00:00,139059.383,,,0.0,
245,R23,2018-07-29 06:00:00,139059.383,,,0.0,
246,R23,2018-07-29 07:00:00,139093.522,26.58,66.45,34.138999999995576,32.31100000000443
247,R23,2018-07-29 08:00:00,139291.261,133.5685,333.92125,197.7390000000014,136.1822499999986
248,R23,2018-07-29 09:00:00,139967.214,351.28,878.1999999999999,675.9530000000086,202.24699999999132
249,R23,2018-07-29 10:00:00,141103.938,546.0445,1365.11125,1136.7239999999874,228.3872500000125
250,R23,2018-07-29 11:00:00,142708.999,770.4925,1926.2312499999998,1605.061000000016,321.17024999998375
251,R23,2018-07-29 12:00:00,144583.261,909.3415,2273.35375,1874.261999999988,399.0917500000123
252,R23,2018-07-29 13:00:00,146413.373,986.7335,2466.83375,1830.1119999999937,636.7217500000061
253,R23,2018-07-29 14:00:00,148214.779,983.632,2459.08,1801.4060000000172,657.6739999999827
254,R23,2018-07-29 15:00:00,149981.07,939.9405,2349.85125,1766.2909999999974,583.5602500000027
255,R23,2018-07-29 16:00:00,151625.47,807.852,2019.63,1644.3999999999942,375.23000000000593
256,R23,2018-07-29 17:00:00,152951.056,578.6765,1446.69125,1325.5860000000102,121.10524999998984
257,R23,2018-07-29 18:00:00,153787.279,401.3775,1003.44375,836.2229999999981,167.22075000000189
258,R23,2018-07-29 19:00:00,154049.852,117.757,294.3925,262.57300000000396,31.819499999996026
259,R23,2018-07-29 20:00:00,154117.887,36.8395,92.09875,68.03499999997439,24.063750000025607
260,R23,2018-07-29 21:00:00,154117.887,,,0.0,
261,R23,2018-07-29 22:00:00,154117.887,,,0.0,
262,R23,2018-07-29 23:00:00,154117.887,,,0.0,
263,R23,2018-07-30 00:00:00,154117.887,,,0.0,
264,R23,2018-07-30 01:00:00,154117.887,,,0.0,
265,R23,2018-07-30 02:00:00,154117.887,,,0.0,
266,R23,2018-07-30 03:00:00,154117.887,,,0.0,
267,R23,2018-07-30 04:00:00,154117.887,,,0.0,
268,R23,2018-07-30 05:00:00,154117.887,,,0.0,
269,R23,2018-07-30 06:00:00,154117.887,,,0.0,
270,R23,2018-07-30 07:00:00,154148.911,20.441,51.1025,31.02400000000489,20.07849999999511
271,R23,2018-07-30 08:00:00,154321.959,82.859,207.1475,173.04800000000978,34.09949999999023
272,R23,2018-07-30 09:00:00,154621.268,140.3665,350.91625,299.3090000000084,51.60724999999161
273,R23,2018-07-30 10:00:00,155138.199,181.6375,454.09375,516.9309999999823,-62.837249999982305
274,R23,2018-07-30 11:00:00,155929.156,346.7595,866.89875,790.9569999999949,75.94175000000507
275,R23,2018-07-30 12:00:00,157591.183,887.5875,2218.96875,1662.0270000000019,556.9417499999981
276,R23,2018-07-30 13:00:00,159492.022,988.374,2470.935,1900.8390000000072,570.0959999999927
277,R23,2018-07-30 14:00:00,161288.87,1003.2105,2508.02625,1796.8479999999981,711.1782500000018
278,R23,2018-07-30 15:00:00,162996.158,890.655,2226.6375,1707.2880000000005,519.3494999999994
279,R23,2018-07-30 16:00:00,164688.562,802.459,2006.1474999999998,1692.4040000000095,313.74349999999026
280,R23,2018-07-30 17:00:00,166043.997,617.619,1544.0475,1355.4349999999977,188.61250000000223
281,R23,2018-07-30 18:00:00,166924.389,397.062,992.655,880.3919999999925,112.26300000000742
282,R23,2018-07-30 19:00:00,167273.825,168.519,421.2975,349.43600000001607,71.86149999998395
283,R23,2018-07-30 20:00:00,167310.069,21.092,52.73,36.24399999997695,16.486000000023047
284,R23,2018-07-30 21:00:00,167310.069,,,0.0,
285,R23,2018-07-30 22:00:00,167310.069,,,0.0,
286,R23,2018-07-30 23:00:00,167310.069,,,0.0,
287,R23,2018-07-31 00:00:00,167310.069,,,0.0,
288,R23,2018-07-31 01:00:00,167310.069,,,0.0,
289,R23,2018-07-31 02:00:00,167310.069,,,0.0,
290,R23,2018-07-31 03:00:00,167310.069,,,0.0,
291,R23,2018-07-31 04:00:00,167310.069,,,0.0,
292,R23,2018-07-31 05:00:00,167310.069,,,0.0,
293,R23,2018-07-31 06:00:00,167310.069,,,0.0,
294,R23,2018-07-31 07:00:00,167325.58,15.0425,37.60625,15.510999999998603,22.0952500000014
295,R23,2018-07-31 08:00:00,167551.984,95.505,238.7625,226.40400000000955,12.358499999990443
296,R23,2018-07-31 09:00:00,168004.466,170.141,425.3525,452.48199999998906,-27.129499999989036
297,R23,2018-07-31 10:00:00,168917.731,370.701,926.7525,913.265000000014,13.487499999986085
298,R23,2018-07-31 11:00:00,170397.159,734.6825,1836.70625,1479.4280000000144,357.2782499999855
299,R23,2018-07-31 12:00:00,171889.66,772.247,1930.6175,1492.5009999999893,438.1165000000108
300,R23,2018-07-31 13:00:00,173286.037,669.827,1674.5675,1396.3770000000077,278.1904999999924
301,R23,2018-07-31 14:00:00,174509.829,631.919,1579.7975,1223.7919999999867,356.00550000001317
302,R23,2018-07-31 15:00:00,175779.487,401.0085,1002.5212500000001,1269.6579999999958,-267.1367499999957
303,R23,2018-07-31 16:00:00,177246.741,798.211,1995.5275,1467.2540000000154,528.2734999999846
304,R23,2018-07-31 17:00:00,178660.486,643.667,1609.1675,1413.7449999999953,195.42250000000467
305,R23,2018-07-31 18:00:00,179675.452,482.664,1206.66,1014.9659999999858,191.69400000001428
306,R23,2018-07-31 19:00:00,180016.637,148.8855,372.21375,341.1849999999977,31.028750000002333
307,R23,2018-07-31 20:00:00,180049.18,18.4035,46.00875,32.54300000000512,13.465749999994877
308,R23,2018-07-31 21:00:00,180049.18,,,0.0,
309,R23,2018-07-31 22:00:00,180049.18,,,0.0,
310,R23,2018-07-31 23:00:00,180049.18,,,0.0,
311,R23,2018-08-01 00:00:00,180049.18,,,0.0,
312,R23,2018-08-01 01:00:00,180049.18,,,0.0,
313,R23,2018-08-01 02:00:00,180049.18,,,0.0,
314,R23,2018-08-01 03:00:00,180049.18,,,0.0,
315,R23,2018-08-01 04:00:00,180049.18,,,0.0,
316,R23,2018-08-01 05:00:00,180049.18,,,0.0,
317,R23,2018-08-01 06:00:00,180049.18,,,0.0,
